id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14468330,Modern new condo.,15751176,Avi,,District 11,32.88561,-96.77203,Entire home/apt,150,21,12,2020-11-16,0.19,8,365,0,
14553499,JUST REMODELED 4/22 Prime Location Cozy & Comfy,43042344,Heath,,District 2,32.796,-96.77049,Entire home/apt,99,14,212,2022-03-11,3.11,93,365,30,
14649373,Bowser Ave Oaklawn Dallas,90964420,Rabecca,,District 14,32.81901,-96.8111,Private room,59,7,30,2021-11-22,0.45,1,69,6,
14692959,Valley Ranch / Irving home/ DFW Airport,91369157,Tinu,,District 6,32.92735,-96.96382,Entire home/apt,327,3,37,2022-03-27,0.55,1,255,15,
14772239,White Rock Lake Rustic Hideaway!,11668120,Marci,,District 9,32.82318,-96.71318,Private room,65,1,29,2022-02-08,0.42,2,99,3,
14772930,White Rock Lake Peaceful Blue Room,11668120,Marci,,District 9,32.82248,-96.71215,Private room,65,1,75,2022-01-22,1.11,2,99,1,
14828059,Private bedroom with ensuite bathroom and garage,46546689,Melanie,,District 11,32.92532,-96.7787,Private room,50,5,1,2021-08-30,0.13,1,363,1,
14843318,Bed 3B Shared Space! Close to Downtown Dallas!,59509385,Jeremy,,District 1,32.75502,-96.81407,Shared room,22,1,164,2022-03-17,2.41,8,84,9,
14843367,Bed 4B Shared Space Close to Downtown! Bottom Bunk,59509385,Jeremy,,District 1,32.75462,-96.81212,Shared room,22,1,138,2022-04-04,2.04,8,89,16,
14859551,Katy Trail Condo In Heart of Trendy Uptown!,41923076,Anj,,District 14,32.81617,-96.79579,Entire home/apt,184,2,212,2022-03-24,3.13,10,66,43,
14874252,Relaxed Dallas Uptown Townhome - Near SMU,47111572,Cynthia,,District 14,32.81339,-96.79517,Entire home/apt,176,7,95,2022-03-31,1.40,1,115,11,
14874622,Walkable Luxury Comfort Bishop Arts ★ Near It all,93232901,Ej,,District 1,32.7519,-96.82784,Entire home/apt,91,1,355,2022-04-01,5.34,19,303,73,
14886894,WINTER  *FAMILY* GET AWAY-4800 SQFT ON 3/4 ACRE,35342054,Deborah,,District 14,32.815517,-96.742447,Entire home/apt,556,2,93,2022-01-07,1.37,6,38,5,
14947097,Dallas- Lakewood - On the Creek by White Rock Lake,36558634,Matt,,District 9,32.83724,-96.74616,Entire home/apt,450,90,7,2020-06-16,0.10,1,327,0,
14993199,"Lower Greenville 2BR, Great Balcony",43042344,Heath,,District 14,32.81415,-96.76521,Entire home/apt,100,5,166,2022-03-26,2.48,93,187,22,
15030274,Cool Space| Hot Neighborhood,1287648,Cindy | Becca,,District 2,32.81686,-96.8209,Entire home/apt,94,30,31,2022-03-10,0.47,1,241,6,
15043275,The Cozy | Near Deep Ellum | PARK TICKETS INCLUDED,57933646,Nicole And Brad,,District 14,32.80454,-96.7593,Entire home/apt,78,1,394,2022-04-04,5.82,14,12,64,
15050487,"Cozy, Relax and, Charming 3/2 Home",16354066,Daniel,,District 3,32.65104,-96.94424,Entire home/apt,130,2,162,2022-04-05,2.39,1,333,30,
15069157,North Dallas private room,46106535,Jian,,District 13,32.89487,-96.85468,Private room,45,2,31,2019-07-27,0.47,2,158,0,
15073911,Family Friendly W/Huge Patio Mins To DT/Greenville,39191637,Lee,,District 14,32.81656,-96.78342,Entire home/apt,325,2,164,2022-04-05,2.42,6,346,17,
15110568,"Cozy Nest - Near SMU, Convention Center & Downtown",95719694,Linda,,District 14,32.82881,-96.77874,Private room,56,2,361,2022-04-03,5.35,1,150,71,
15131990,Uptown Oasis!Jacuzzi! Walkable! April 25% Off!!!,58642120,Rj,,District 14,32.80997,-96.80418,Entire home/apt,335,1,177,2022-03-27,2.64,2,162,40,
15132179,"Cozy Studio with Pool near Bishop Arts, Downtown",58996139,Jennifer,,District 3,32.69983,-96.86834,Entire home/apt,100,28,28,2022-03-31,0.59,1,256,5,
15132439,Bed 3A SOHO Style Shared Space in Dallas! Top Bunk,59509385,Jeremy,,District 1,32.7563,-96.81236,Shared room,22,1,98,2022-03-27,1.45,8,88,8,
15132655,Stylish Stone Bungalow at White Rock Lake,95945165,Mary Jo,,District 9,32.84044,-96.713,Entire home/apt,159,3,82,2022-04-08,1.24,1,135,21,
15132865,Quiet 6 Bed Home Mins To DT/Uptown/Greenville,39191637,Lee,,District 14,32.81587,-96.78418,Entire home/apt,282,2,103,2022-03-20,1.57,6,346,14,
15338757,Beautifully Furnished Condo In Addison,5881933,NatalieandItamar,,District 11,32.95583,-96.80085,Entire home/apt,110,30,16,2021-02-28,0.25,7,284,0,
15342254,A Room With a View,95030182,Lauri,,District 14,32.8357,-96.77329,Private room,75,1,104,2022-04-03,1.62,1,258,15,
15342315,Charming Cabin Near Deep Ellum & Fair Park,10487666,Grady,,District 5,32.76427,-96.6942,Private room,64,1,858,2022-04-05,13.52,3,337,168,
15396199,Perfect Mansion Park Townhouse,9791021,Scott,,District 14,32.80348,-96.81279,Entire home/apt,300,2,3,2021-11-27,0.04,1,365,1,
15411661,A Cozy Home in Dallas,69524865,Veronica,,District 1,32.73939,-96.83027,Entire home/apt,95,4,108,2022-03-18,1.62,2,59,6,
15420172,"Peaceful Home By the Lake, Arboretum, Downtown",4505460,Judy,,District 9,32.85315,-96.70441,Private room,37,3,35,2022-01-31,0.52,3,4,9,
15454467,Lakewood Private Quarters in the Heart of Dallas,72184929,Gp,,District 9,32.81863,-96.75121,Entire home/apt,82,1,265,2022-04-04,4.04,1,160,41,
15560645,Garden Casita - Quiet Living in North Oak Cliff,25150071,Hayden,,District 1,32.738,-96.86393,Entire home/apt,95,3,26,2022-04-04,0.44,3,112,4,
15595790,Urban comfort,96993967,Lashonda,,District 4,32.7174,-96.76959,Private room,80,1,0,,,2,365,0,
15665993,Urban comfort,96993967,Lashonda,,District 4,32.70349,-96.77428,Entire home/apt,86,1,0,,,2,365,0,
15708430,14 minutes to Downtown/Fair Park  in East Dallas,2770842,Ericka,,District 7,32.80832,-96.68058,Private room,39,1,38,2022-03-01,0.58,1,100,12,
15740109,Private Room  near airports and city center,77091168,Qing,,District 6,32.92889,-96.96669,Private room,37,2,58,2020-02-28,0.88,3,214,0,
15753501,"Uptown - Lovely1 bd #5 Fast WiFi, Parking Shopping",6063232,Joan,,District 14,32.81959,-96.78969,Entire home/apt,118,3,16,2022-01-28,0.25,12,358,7,
15755977,2nd Bedroom with shared bath,26113239,Otilio,,District 11,32.95773,-96.7666,Private room,75,1,178,2022-02-19,2.99,2,344,61,
15759283,Spacious Home-Away-from-Home in Heart of Big D,10696583,Tom & Cyndi,,District 6,32.87417,-96.85442,Entire home/apt,104,30,63,2022-02-28,0.95,1,71,6,
15769743,Private Rooftop w/Views of Downtown Dallas!,201570,Evie,,District 2,32.80409,-96.78259,Entire home/apt,162,2,223,2022-04-05,3.41,1,121,58,
15804483,Peaceful and cozy home,971049,C,,District 13,32.87046,-96.79141,Entire home/apt,120,4,23,2020-01-01,0.35,1,354,0,
15804640,Cozy Duplex Bungalow close to Lower Greenville,60226438,Jesse,,District 2,32.81569,-96.77622,Entire home/apt,102,2,160,2022-02-21,2.45,5,249,25,
15868576,The Designer Dallas Condo,102864844,Christina,,District 14,32.84966,-96.76371,Entire home/apt,109,10,30,2022-03-19,0.46,2,71,5,
15952123,MONTHLY! Terrific Townhouse on Lower Greenville,181074,Jonathan,,District 14,32.81258,-96.76709,Entire home/apt,98,14,47,2022-03-02,0.72,1,61,2,
15988676,Centrally Located SMU Condo Near Everything!,47783364,Adam,,District 14,32.84496,-96.76594,Entire home/apt,71,30,19,2022-03-03,0.29,3,245,4,
16013527,Central+ Safe + Walkable! Comfy Historic Victorian,463744,Oren,,District 14,32.81908,-96.78577,Entire home/apt,91,2,91,2022-03-20,1.41,1,46,49,
16034538,"New hm, gated 3 bed with media, spa",101555838,Shelley,,District 13,32.8635,-96.83339,Private room,699,3,1,2016-12-27,0.02,1,0,0,
16051459,Beautiful Condo on McKinney Avenue,104509952,Anthony,,District 14,32.82546,-96.78425,Entire home/apt,99,3,62,2021-10-11,1.00,4,97,1,
16103789,DOWNTOWN HISTORIC LOFT,37343849,D,,District 7,32.76085,-96.779,Entire home/apt,125,3,27,2021-11-08,0.42,1,159,6,
16106618,"Modern, Bright 1 Bed Condo! Patio&Great Amenities",9761734,Michael,,District 14,32.8152,-96.806,Entire home/apt,86,29,15,2021-10-08,0.23,4,100,3,
16124597,Stunning Townhome Near Uptown/Downtown/Deep Ellum,73227695,Aj,,District 14,32.79495,-96.79192,Entire home/apt,170,1,175,2022-04-05,2.71,3,174,79,
16175103,Bed 5B Texas Shared Space (Bottom Bunk) in Dallas!,59509385,Jeremy,,District 1,32.75621,-96.81205,Shared room,22,1,141,2021-10-16,2.16,8,87,10,
16239694,"Refined, Art-Filled Home in Preston Hollow",5742868,Tom And Diane,,District 13,32.88426,-96.78933,Entire home/apt,990,2,21,2022-02-11,0.35,1,337,4,
16272304,5 bedroom 4 bath- Spacious family fun house,106419941,Airbnb,,District 12,32.97854,-96.78879,Entire home/apt,808,3,26,2019-12-01,0.41,2,341,0,
16299009,"Victorian Charm, Amazing Location",43042344,Heath,,District 2,32.79584,-96.76985,Entire home/apt,85,4,126,2022-03-19,1.95,93,126,10,
16353509,Downtown/Deep Ellum Great Location Very Private,605717,Leonard,,District 14,32.78704,-96.78759,Entire home/apt,70,1,779,2022-04-08,12.08,2,243,147,
16365346,"2 bedroom - open concept, steps from trendy Uptown",78199259,Benjamin,,District 14,32.8125,-96.81018,Entire home/apt,124,31,24,2021-08-16,0.37,2,291,2,
16365639,Your very own Home away from Home,105820908,Rachel,,District 12,32.98705,-96.79025,Entire home/apt,357,2,42,2022-03-20,0.67,6,363,8,
16392671,Home away from home,107383818,Carmen,,District 12,32.98919,-96.87471,Private room,70,3,23,2021-09-30,0.39,3,21,6,
16395241,Home away from Home,107383818,Carmen,,District 12,32.98944,-96.87604,Private room,55,3,5,2022-01-21,0.08,3,297,1,
16405547,Beautiful Executive Home (2BR/2BA),885061,Roberto,,District 7,32.79963,-96.70282,Entire home/apt,106,3,42,2021-11-07,0.67,3,107,9,
16418235,Huge Private Room in Gated House Patio & Hot Tub >,2592644,Mike & Adriana,,District 8,32.63438,-96.82738,Private room,47,31,51,2022-01-25,0.79,5,0,8,
16437073,Upscale Rustic Beauty,36428001,Matt,,District 1,32.74489,-96.86278,Entire home/apt,205,3,128,2022-01-09,1.98,1,69,13,
16491279,THE CAPSULE || Uniquely Designed Creative Space,56288960,Billy,,District 14,32.81427,-96.79485,Entire home/apt,175,6,3,2021-10-10,0.46,1,200,3,
16507160,The Cozy Owl Cottage - So Close to So Much,57773483,Denise,,District 9,32.8467,-96.74354,Entire home/apt,95,4,111,2022-03-26,1.89,1,240,12,
16517364,Nesting in the center of Uptown,108514926,Dalls,,District 14,32.80468,-96.79849,Entire home/apt,135,28,2,2016-12-31,0.03,321,293,0,
16517589,Cool Mid Century Modern House,57374514,Victor,,District 9,32.83421,-96.68265,Entire home/apt,167,3,13,2019-06-03,0.20,1,7,0,
16531914,Whimsical Charm at an Historic M Streets Suite,479728,Margaret,,District 14,32.82885,-96.78141,Private room,70,1,349,2022-04-07,5.45,1,3,67,
16648085,"Modern, Dog Friendly Apartment with a Private Patio",102678713,William,,District 2,32.80612,-96.78425,Entire home/apt,130,1,192,2022-04-09,3.09,1,340,54,
16708684,Tiny Blue House Close to All of Dallas,64921836,Jerri,,District 1,32.75089,-96.84728,Entire home/apt,90,2,250,2022-04-06,3.94,1,326,47,
16718619,Dallas White Rock Lake home in quiet neighborhood,4505460,Judy,,District 9,32.8554,-96.70482,Private room,34,28,7,2021-04-01,0.11,3,75,0,
16813046,"The Blue Room - cozy clean and comfortable, HDTV",2592644,Mike & Adriana,,District 8,32.63423,-96.82709,Private room,38,31,45,2021-10-01,0.71,5,0,1,
16893123,"Private Bedroom/bath, rooftop deck - Hot location!",112709024,Anu,,District 14,32.81381,-96.76887,Private room,45,5,29,2021-10-03,0.46,2,0,8,
16896206,⭐️Amazing Price on a Brand NEW UPTOWN Apartment⭐️,108514926,Dalls,,District 14,32.81511,-96.79163,Entire home/apt,125,4,3,2020-04-29,0.06,321,160,0,
16914852,"Upscale Townhouse, spacious, quiet, guest bedroom.",59908862,JoAnne,,District 12,32.99018,-96.80626,Private room,63,5,52,2022-01-15,0.83,1,37,5,
16959215,★★Amazing Price on a Brand NEW UPTOWN Apartment★★,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,120,40,1,2020-06-03,0.04,321,349,0,
16964525,⭐️ Amazing Price on a Brand NEW UPTOWN Apartment⭐️,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,120,90,4,2022-03-29,0.06,321,353,2,
16973115,Henderson Hideaway in Uptown Dallas,113547397,Rusty,,District 14,32.8171,-96.78269,Private room,65,3,194,2022-03-27,3.09,4,90,12,
16973794,Private Guest Suite in Walkable Lowest Greenville,60226438,Jesse,,District 2,32.81436,-96.77674,Entire home/apt,81,2,78,2022-03-20,1.25,5,253,16,
16984473,Mid-Century Mod Comfort: Business or Pleasure!,684684,Bee,,District 13,32.90517,-96.85647,Entire home/apt,275,5,4,2021-04-28,0.11,1,157,1,
17013017,Uptown West Village Beautiful Amazing Location,112593570,Max,,District 14,32.80834,-96.79646,Entire home/apt,102,35,1,2017-07-06,0.02,109,260,0,
17042714,⭐️⭐️ AMAZING PRICE West-Village Walk Anywhere ⭐️⭐️,108514926,Dalls,,District 14,32.80952,-96.7961,Entire home/apt,93,79,5,2021-09-30,0.08,321,247,2,
17085212,Business / Corporate  Travelers,112593570,Max,,District 14,32.80818,-96.7958,Entire home/apt,120,70,3,2017-09-04,0.05,109,251,0,
17095923,Private Queen Floor with Personal Secure Entrance,77565485,Noelle,,District 1,32.74573,-96.86242,Private room,55,2,292,2022-04-04,4.68,2,84,26,
17108068,Uptown West Village Beautiful Amazing Location,112593570,Max,,District 14,32.80859,-96.79683,Entire home/apt,120,20,4,2022-03-17,0.06,109,260,2,
17108158,Uptown West Village Beautiful Amazing Location,112593570,Max,,District 14,32.80803,-96.79659,Entire home/apt,120,70,5,2018-02-24,0.08,109,260,0,
17123019,⭐️⭐️ AMAZING PRICE West-Village Walk Anywhere ⭐️⭐️,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,28,5,2022-02-02,0.08,321,247,1,
17123356,❤️ Luxury Apartment Uptown Dallas/West Village ❤️,108514926,Dalls,,District 14,32.80728,-96.79661,Entire home/apt,120,70,4,2021-02-15,0.06,321,289,0,
17125487,Cozy contemporary 2-BR/2-bath condo near SMU,1373416,Rony,,District 14,32.83057,-96.78039,Entire home/apt,85,29,44,2022-03-19,0.71,1,253,4,
17142583,✨Designed to Relax✨ Convenient Location!,57933646,Nicole And Brad,,District 11,32.89225,-96.77256,Entire home/apt,80,1,332,2022-04-07,5.29,14,260,48,
17174796,⭐️⭐️West Village Uptown NEW and AMAZING PRICE⭐️⭐️,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,88,3,7,2019-08-23,0.11,321,64,0,
17177420,⭐️⭐️ AMAZING PRICE West-Village Walk Anywhere ⭐️⭐️,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,28,6,2018-11-05,0.11,321,247,0,
17177697,⭐️⭐️ AMAZING PRICE West-Village Walk Anywhere ⭐️⭐️,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,96,55,7,2022-02-18,0.13,321,247,2,
17211064,Uptown/Katy Trail Chic & Central with Patio!,41923076,Anj,,District 14,32.81617,-96.79579,Entire home/apt,192,2,177,2022-03-24,2.82,10,63,23,
17255579,"KINGS COTTAGE.
DOG FRIENDLY, NEAR BISHOP ARTS.",116304008,Kerri,,District 1,32.75188,-96.84815,Entire home/apt,199,2,160,2022-04-03,2.59,1,338,27,
17292689,Business / Corporate  Travelers,112593570,Max,,District 14,32.81336,-96.79178,Entire home/apt,120,4,2,2020-01-18,0.04,109,160,0,
17299594,Uptown Simplicity,443730443,Dave,,District 14,32.82032,-96.80426,Entire home/apt,105,1,200,2022-01-02,3.29,3,52,24,
17343230,⭐️F.A.D Furnished Apartments Dalla⭐️,108514926,Dalls,,District 14,32.81568,-96.79155,Entire home/apt,121,2,4,2019-12-08,0.06,321,358,0,
17347001,⭐️KING BED | FREE PARKING | GYM | POOL⭐️,108514926,Dalls,,District 14,32.81503,-96.79189,Entire home/apt,105,25,1,2020-10-25,0.06,321,343,0,
17347163,⭐️ KING BED | FREE PARKING | GYM | POOL⭐️,108514926,Dalls,,District 14,32.81482,-96.79146,Entire home/apt,121,12,1,2018-09-20,0.02,321,343,0,
17347719,⭐️⭐️ West Village Uptown ⭐️⭐️,108514926,Dalls,,District 14,32.81438,-96.79155,Entire home/apt,165,2,4,2020-01-08,0.07,321,160,0,
17348200,⭐️KING BED | FREE PARKING | GYM | POOL⭐️,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,125,20,6,2021-11-14,0.10,321,160,2,
17379958,Uptown Dallas Townhome on Katy Trail!,38689899,James,,District 14,32.81515,-96.79685,Entire home/apt,206,2,58,2022-02-22,0.93,1,320,23,
17396115,Renovated Roomy Condo on the Katy Trail,37130958,Lauren,,District 14,32.80114,-96.80853,Entire home/apt,80,31,10,2022-03-12,0.16,1,141,2,
17400901,SPECIAL PRICE 2/2 - Business / Corporate  Traveler,112593570,Max,,District 14,32.80221,-96.79254,Entire home/apt,135,5,1,2017-11-21,0.02,109,0,0,
17435391,⭐️⭐️The heart of Dallas Uptown/ Downtown⭐️⭐️,108514926,Dalls,,District 14,32.80251,-96.79163,Entire home/apt,250,2,3,2019-06-19,0.05,321,252,0,
17438671,Modern & Cozy 1 Bedroom Poolside,118006823,Rashaad,,District 11,32.89131,-96.77163,Private room,52,1,2,2017-03-18,0.03,1,0,0,
17461325,Quiet One-Bedroom Home 3006,15693949,Arturo,,District 7,32.77048,-96.76393,Entire home/apt,65,1,307,2022-03-26,5.25,3,145,49,
17463770,Custom House Ranked Best by Architecture Digest,41923076,Anj,,District 2,32.80389,-96.78401,Entire home/apt,321,2,233,2022-03-22,3.77,10,72,25,
17473882,Business / Corporate  Travelers,112593570,Max,,District 14,32.81289,-96.79048,Entire home/apt,120,5,2,2018-02-21,0.03,109,160,0,
17478348,North Dallas Quiet Condo,107583316,Anthony,,District 11,32.93983,-96.81188,Entire home/apt,79,30,16,2022-02-15,0.27,2,179,3,
17481118,Private bed/bath in Knox-Henderson Art Gallery!,20414248,Saadia,,District 14,32.81956,-96.79166,Private room,150,1,6,2020-06-13,0.11,1,179,0,
17505582,"4400 sqft 6BR/4BT Lake, pool, boat dock, renovated",57133221,Fang,,District 9,32.91668,-96.5025,Entire home/apt,743,3,141,2022-03-17,2.95,1,119,31,
17512017,"AMAZING CONDO, N.DALLAS PERFECT LOC",62476323,Jennifer,,District 10,32.90805,-96.74064,Entire home/apt,74,30,97,2022-03-20,1.58,3,283,8,
17516618,Bishop Arts District- Walk to Everything!,43042344,Heath,,District 1,32.74759,-96.83037,Entire home/apt,119,5,153,2022-04-05,2.46,93,359,17,
17527189,HIGH DEMAND PRIVATE VIP HOME HEATED POOL AND SPA!,24407447,Blake,,District 10,32.90038,-96.7437,Entire home/apt,591,2,135,2022-03-25,2.29,8,206,22,
17575785,QUAINT & COZY TUDOR - QUIET *FAMILY* 3/2 MAY ADD APARTMENT,35342054,Deborah,,District 9,32.816963,-96.738007,Entire home/apt,284,2,76,2021-05-22,1.23,6,33,1,
17600908,Beautifully Furnished condo in Addison,5881933,NatalieandItamar,,District 11,32.95462,-96.80023,Entire home/apt,85,30,14,2021-07-16,0.24,7,345,2,
17612005,"{Private, Peaceful Dallas House w/Pergola & HotTub",117540337,Veronica,,District 8,32.63702,-96.83529,Entire home/apt,331,2,68,2022-01-03,1.12,2,179,13,
17639994,Business / Corporate  Travelers,112593570,Max,,District 2,32.79271,-96.80743,Entire home/apt,150,20,2,2018-04-07,0.03,109,0,0,
17640155,Business / Corporate  Travelers,112593570,Max,,District 2,32.7916,-96.80946,Entire home/apt,90,70,3,2019-07-28,0.06,109,136,0,
17657023,❤️ Luxury Apartment Uptown Dallas/West Village ❤️,108514926,Dalls,,District 14,32.80728,-96.79661,Entire home/apt,150,2,3,2021-02-10,0.05,321,289,0,
17669809,⭐️⭐️A Premier Location  Heart of Victory Park⭐️⭐️,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,121,20,7,2019-05-04,0.11,321,267,0,
17670164,⭐️⭐️⭐️⭐️ Walk to AA center and Katy Trail ⭐️⭐️⭐️⭐️,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,20,8,2019-09-01,0.14,321,272,0,
17679894,⭐️Amazing Heart of VICTORY PARK Downtown ⭐️,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,15,4,2019-02-25,0.07,321,272,0,
17680439,⭐️Amazing  Heart of VICTORY PARK Downtown ⭐️,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,70,8,2019-04-06,0.13,321,272,0,
17712837,"""Best Home Away From Home"" - Quite, Clean & Safe!",120726900,Suzanne,,District 12,32.98117,-96.80162,Private room,58,2,85,2022-03-20,1.38,1,179,14,
17717691,⭐️⭐️ AMAZING PRICE West-Village Walk Anywhere ⭐️⭐️,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,101,20,2,2022-01-31,0.14,321,225,1,
17732458,2BR 2BA W/Water View.  Great location in N Dallas,49218487,Donna,,District 11,32.94492,-96.80525,Entire home/apt,109,60,18,2021-08-07,0.30,3,127,2,
17733183,Luxury Downtown Loft + Stunning View I Gym I Pool,28836312,Roy,,District 2,32.77798,-96.79694,Entire home/apt,142,1,346,2022-04-01,5.68,10,341,105,
17753657,❤️ Luxury Apartment Uptown Dallas/West Village ❤️,108514926,Dalls,,District 14,32.80728,-96.79661,Entire home/apt,131,40,3,2022-02-06,0.05,321,251,1,
